"","clust_nr","temp_dist","values"
"180","1",-32.1,12.4300662988407
"181","1",-32,12.4225379083696
"182","1",-31.9,12.4149788507068
"183","1",-31.8,12.4072483470117
"184","1",-31.7,12.399254207522
"185","1",-31.6,12.3909862134134
"186","1",-31.5,12.3824722726854
"187","1",-31.4,12.3738743772499
"188","1",-31.3,12.3654813771287
"189","1",-31.2,12.3574704848413
"190","1",-31.1,12.3497707662305
"191","1",-31,12.3422177696467
"192","1",-30.9,12.3346105183755
"193","1",-30.8,12.3267711464946
"194","1",-30.7,12.3186974278085
"195","1",-30.6,12.3104425569337
"196","1",-30.5,12.3020557726006
"197","1",-30.4,12.2934524813814
"198","1",-30.3,12.2846353573856
"199","1",-30.2,12.2756156600854
"200","1",-30.1,12.2664970451865
"201","1",-30,12.2575435534693
"202","1",-29.9,12.2489339220139
"203","1",-29.8,12.2408290416399
"204","1",-29.7,12.2331412424633
"205","1",-29.6,12.2256086548198
"206","1",-29.5,12.2179213137013
"207","1",-29.4,12.2098192261699
"208","1",-29.3,12.2012313538247
"209","1",-29.2,12.1922074061141
"210","1",-29.1,12.1829179884327
"211","1",-29,12.1736161698154
"212","1",-28.9,12.1645257592746
"213","1",-28.8,12.1557299823562
"214","1",-28.7,12.1471685487738
"215","1",-28.6,12.138655809581
"216","1",-28.5,12.1299305361394
"217","1",-28.4,12.1208970095509
"218","1",-28.3,12.1116016418761
"219","1",-28.2,12.1022174921195
"220","1",-28.1,12.0928651202741
"221","1",-28,12.0836054526183
"222","1",-27.9,12.074389116315
"223","1",-27.8,12.0652705308194
"224","1",-27.7,12.0562563327715
"225","1",-27.6,12.0473563163253
"226","1",-27.5,12.0383682864031
"227","1",-27.4,12.0289698610511
"228","1",-27.3,12.0189632075215
"229","1",-27.2,12.0085353162693
"230","1",-27.1,11.9980313405557
"231","1",-27,11.9876204357329
"232","1",-26.9,11.9774032884022
"233","1",-26.8,11.9674341770954
"234","1",-26.7,11.9576308564664
"235","1",-26.6,11.9478485603931
"236","1",-26.5,11.9379353120176
"237","1",-26.4,11.928105077706
"238","1",-26.3,11.9184789785434
"239","1",-26.2,11.908771573607
"240","1",-26.1,11.898716725563
"241","1",-26,11.8881886122147
"242","1",-25.9,11.8776137167419
"243","1",-25.8,11.8674520281425
"244","1",-25.7,11.8576120732823
"245","1",-25.6,11.847891853346
"246","1",-25.5,11.8381531658442
"247","1",-25.4,11.8284644096717
"248","1",-25.3,11.8188831898685
"249","1",-25.2,11.809416615081
"250","1",-25.1,11.7999439050647
"251","1",-25,11.7901596973178
"252","1",-24.9,11.7798698033371
"253","1",-24.8,11.7690116571532
"254","1",-24.7,11.7578737262165
"255","1",-24.6,11.7467185038426
"256","1",-24.5,11.7355047266015
"257","1",-24.4,11.7242291178793
"258","1",-24.3,11.7130155340339
"259","1",-24.2,11.701967054292
"260","1",-24.1,11.6911786519874
"261","1",-24,11.680565524045
"262","1",-23.9,11.6698759876106
"263","1",-23.8,11.6588840819716
"264","1",-23.7,11.6477176841896
"265","1",-23.6,11.6365950799643
"266","1",-23.5,11.6255718935717
"267","1",-23.4,11.6147037699097
"268","1",-23.3,11.6040662486162
"269","1",-23.2,11.593623540313
"270","1",-23.1,11.5831498118957
"271","1",-23,11.5724198896055
"272","1",-22.9,11.561402929575
"273","1",-22.8,11.5501700867253
"274","1",-22.7,11.5387494522699
"275","1",-22.6,11.5271520398127
"276","1",-22.5,11.5154361938843
"277","1",-22.4,11.5036747314908
"278","1",-22.3,11.4920843185893
"279","1",-22.2,11.48076704423
"280","1",-22.1,11.4693819755509
"281","1",-22,11.4576319394489
"282","1",-21.9,11.4461676335138
"283","1",-21.8,11.4349213438796
"284","1",-21.7,11.4235457058789
"285","1",-21.6,11.4119051920349
"286","1",-21.5,11.4001450314224
"287","1",-21.4,11.3884434861751
"288","1",-21.3,11.3768224802001
"289","1",-21.2,11.3648984709017
"290","1",-21.1,11.3523427201192
"291","1",-21,11.3395775105456
"292","1",-20.9,11.3267443729816
"293","1",-20.8,11.3138367064606
"294","1",-20.7,11.3007141651285
"295","1",-20.6,11.2873071350626
"296","1",-20.5,11.2741615245436
"297","1",-20.4,11.2613910445118
"298","1",-20.3,11.2488297078221
"299","1",-20.2,11.2359230154908
"300","1",-20.1,11.2225119106924
"301","1",-20,11.2097561227541
"302","1",-19.9,11.196916844467
"303","1",-19.8,11.1833068765334
"304","1",-19.7,11.1701480665976
"305","1",-19.6,11.1570876594629
"306","1",-19.5,11.1435089009794
"307","1",-19.4,11.1299054192648
"308","1",-19.3,11.1163659324431
"309","1",-19.2,11.1027520756469
"310","1",-19.1,11.0886572971193
"311","1",-19,11.0740068350647
"312","1",-18.9,11.0598304452559
"313","1",-18.8,11.0461717211163
"314","1",-18.7,11.0327829880105
"315","1",-18.6,11.0194250445942
"316","1",-18.5,11.0061609243881
"317","1",-18.4,10.9924473667136
"318","1",-18.3,10.977978179936
"319","1",-18.2,10.9633694740183
"320","1",-18.1,10.9484991799856
"321","1",-18,10.9339145028125
"322","1",-17.9,10.9200810695937
"323","1",-17.8,10.9064722846809
"324","1",-17.7,10.8933283056322
"325","1",-17.6,10.880297065632
"326","1",-17.5,10.8668393647952
"327","1",-17.4,10.8528874081396
"328","1",-17.3,10.8388677110515
"329","1",-17.2,10.8246075021674
"330","1",-17.1,10.8099512613012
"331","1",-17,10.7955299825086
"332","1",-16.9,10.7811812876325
"333","1",-16.8,10.7669030969088
"334","1",-16.7,10.752414939685
"335","1",-16.6,10.7375540082274
"336","1",-16.5,10.7227417238526
"337","1",-16.4,10.7077922479736
"338","1",-16.3,10.6925526472906
"339","1",-16.2,10.6770919747829
"340","1",-16.1,10.6616849409355
"341","1",-16,10.6464871978127
"342","1",-15.9,10.631608550221
"343","1",-15.8,10.6170680009572
"344","1",-15.7,10.6027255109958
"345","1",-15.6,10.5885499633441
"346","1",-15.5,10.5741309082264
"347","1",-15.4,10.5591507919134
"348","1",-15.3,10.5438418022892
"349","1",-15.2,10.5275633068805
"350","1",-15.1,10.5111368823028
"351","1",-15,10.495423756371
"352","1",-14.9,10.4799089034943
"353","1",-14.8,10.4638281878275
"354","1",-14.7,10.4479114396939
"355","1",-14.6,10.4327771194331
"356","1",-14.5,10.4172348880625
"357","1",-14.4,10.4017635172121
"358","1",-14.3,10.386896618452
"359","1",-14.2,10.3716353288779
"360","1",-14.1,10.3563877840599
"361","1",-14,10.341494291704
"362","1",-13.9,10.3256426270533
"363","1",-13.8,10.3094554003608
"364","1",-13.7,10.2937531907947
"365","1",-13.6,10.277943144181
"366","1",-13.5,10.2617087469144
"367","1",-13.4,10.2451267125201
"368","1",-13.3,10.2288409259558
"369","1",-13.2,10.2130188817321
"370","1",-13.1,10.1964682126841
"371","1",-13,10.1795606343802
"372","1",-12.9,10.1629875885257
"373","1",-12.8,10.1466347742166
"374","1",-12.7,10.1299970578722
"375","1",-12.6,10.1127295486555
"376","1",-12.5,10.0949202697483
"377","1",-12.4,10.077592734511
"378","1",-12.3,10.0612478882264
"379","1",-12.2,10.0443502048709
"380","1",-12.1,10.0270548884812
"381","1",-12,10.0099144097149
"382","1",-11.9,9.99271642374527
"383","1",-11.8,9.97519804892627
"384","1",-11.7,9.95760923888978
"385","1",-11.6,9.94061922304251
"386","1",-11.5,9.92431105742364
"387","1",-11.4,9.90815440896368
"388","1",-11.3,9.89152651291294
"389","1",-11.2,9.87388173795243
"390","1",-11.1,9.85549429905898
"391","1",-11,9.83694118728855
"392","1",-10.9,9.81857345779699
"393","1",-10.8,9.80029382980578
"394","1",-10.7,9.78174770213496
"395","1",-10.6,9.7626673325656
"396","1",-10.5,9.74300720875325
"397","1",-10.4,9.72285049591143
"398","1",-10.3,9.70238212154571
"399","1",-10.2,9.6817351573592
"400","1",-10.1,9.66137700155936
"401","1",-10,9.6416640528845
"402","1",-9.9,9.6226840577362
"403","1",-9.8,9.60401948898487
"404","1",-9.7,9.58524977361347
"405","1",-9.59999999999999,9.566183613874
"406","1",-9.5,9.5467433330752
"407","1",-9.4,9.52692490683248
"408","1",-9.3,9.50692697244679
"409","1",-9.2,9.48686879156601
"410","1",-9.09999999999999,9.46671630458589
"411","1",-9,9.44636154333343
"412","1",-8.9,9.42573839307722
"413","1",-8.8,9.4049247273343
"414","1",-8.7,9.38376935923114
"415","1",-8.59999999999999,9.36211354197472
"416","1",-8.5,9.3401609422083
"417","1",-8.4,9.31824178890722
"418","1",-8.3,9.29674734261349
"419","1",-8.2,9.2757878754637
"420","1",-8.09999999999999,9.2552210870304
"421","1",-8,9.23442377444646
"422","1",-7.9,9.21313393692383
"423","1",-7.8,9.19240720043207
"424","1",-7.7,9.17150847428312
"425","1",-7.59999999999999,9.14974015438917
"426","1",-7.5,9.12738426348218
"427","1",-7.4,9.10491898420194
"428","1",-7.3,9.08283640688813
"429","1",-7.2,9.06176641261221
"430","1",-7.09999999999999,9.04125920163116
"431","1",-7,9.02007710993458
"432","1",-6.9,8.99752197320664
"433","1",-6.8,8.97515123004363
"434","1",-6.7,8.95335486649082
"435","1",-6.59999999999999,8.93172244610427
"436","1",-6.5,8.91032402612423
"437","1",-6.4,8.88925125537091
"438","1",-6.3,8.86814341937342
"439","1",-6.2,8.84683327722091
"440","1",-6.09999999999999,8.82536334746277
"441","1",-6,8.80385666911674
"442","1",-5.9,8.78240236939428
"443","1",-5.8,8.76096609849365
"444","1",-5.7,8.73970720105045
"445","1",-5.59999999999999,8.71870642329038
"446","1",-5.5,8.69758656786879
"447","1",-5.4,8.67596570627171
"448","1",-5.3,8.65398544783285
"449","1",-5.2,8.63211068971359
"450","1",-5.09999999999999,8.61024413257449
"451","1",-5,8.58792969848381
"452","1",-4.9,8.56466838665699
"453","1",-4.8,8.5403518362017
"454","1",-4.7,8.51606776927929
"455","1",-4.59999999999999,8.49235176282204
"456","1",-4.5,8.46954723704523
"457","1",-4.4,8.44762021663772
"458","1",-4.3,8.42544771494791
"459","1",-4.2,8.40330168533389
"460","1",-4.09999999999999,8.38148559344309
"461","1",-4,8.35931097849136
"462","1",-3.9,8.33623611245355
"463","1",-3.8,8.31309997550375
"464","1",-3.7,8.29051999893878
"465","1",-3.59999999999999,8.26864788228041
"466","1",-3.5,8.24639635051282
"467","1",-3.4,8.22303148707545
"468","1",-3.3,8.2002081760529
"469","1",-3.2,8.17863340445087
"470","1",-3.09999999999999,8.15693832872842
"471","1",-3,8.13492665714116
"472","1",-2.9,8.11311078279524
"473","1",-2.8,8.09252224741779
"474","1",-2.7,8.0723648237238
"475","1",-2.59999999999999,8.05211412888682
"476","1",-2.5,8.03132685194108
"477","1",-2.4,8.00970736798357
"478","1",-2.3,7.98779083483599
"479","1",-2.2,7.96635432952437
"480","1",-2.09999999999999,7.94500617583739
"481","1",-2,7.92334047467662
"482","1",-1.9,7.90121450156518
"483","1",-1.8,7.87922486305365
"484","1",-1.7,7.85791392164757
"485","1",-1.59999999999999,7.83681677824581
"486","1",-1.5,7.81552390058445
"487","1",-1.4,7.79396953085116
"488","1",-1.3,7.77293788435554
"489","1",-1.2,7.75268949066107
"490","1",-1.09999999999999,7.73314864397351
"491","1",-1,7.71375277747423
"492","1",-0.899999999999999,7.69395073286065
"493","1",-0.799999999999997,7.67371862040377
"494","1",-0.699999999999996,7.65316436751801
"495","1",-0.599999999999994,7.63239590161775
"496","1",-0.5,7.6115211501174
"497","1",-0.399999999999999,7.59063925447227
"498","1",-0.299999999999997,7.56981421230133
"499","1",-0.199999999999996,7.54910123526444
"500","1",-0.0999999999999943,7.52855553502148
"501","1",0,7.50823232323232
"502","1",0.100000000000001,7.48815537863638
"503","1",0.200000000000003,7.46822274829128
"504","1",0.300000000000004,7.44830104633421
"505","1",0.400000000000006,7.42825688690234
"506","1",0.5,7.40795688413284
"507","1",0.600000000000001,7.38730670556894
"508","1",0.700000000000003,7.36636823237805
"509","1",0.800000000000004,7.34524239913361
"510","1",0.900000000000006,7.32403014040906
"511","1",1,7.30283239077788
"512","1",1.1,7.28184303851984
"513","1",1.2,7.26159091316051
"514","1",1.3,7.24188308592221
"515","1",1.40000000000001,7.22077956018386
"516","1",1.5,7.19950782763289
"517","1",1.6,7.17944762843874
"518","1",1.7,7.1592216136292
"519","1",1.8,7.1386636561812
"520","1",1.90000000000001,7.118422419911
"521","1",2,7.09838386654453
"522","1",2.1,7.07844347030079
"523","1",2.2,7.05937880137839
"524","1",2.3,7.04171844404229
"525","1",2.40000000000001,7.02494394161632
"526","1",2.5,7.00816152376606
"527","1",2.6,6.99070537418999
"528","1",2.7,6.9731779015066
"529","1",2.8,6.95682145027757
"530","1",2.90000000000001,6.94121436655635
"531","1",3,6.92586817540811
"532","1",3.1,6.91044267131085
"533","1",3.2,6.8945273810569
"534","1",3.3,6.87753475927219
"535","1",3.40000000000001,6.86105702650782
"536","1",3.5,6.8456477729591
"537","1",3.6,6.831258422102
"538","1",3.7,6.81736982520727
"539","1",3.8,6.80400817660107
"540","1",3.90000000000001,6.7912131532085
"541","1",4,6.77890120757479
"542","1",4.1,6.76678170217756
"543","1",4.2,6.7542996661521
"544","1",4.3,6.74231385226243
"545","1",4.40000000000001,6.73089452216289
"546","1",4.5,6.71978041577436
"547","1",4.6,6.70880609017995
"548","1",4.7,6.69812235298981
"549","1",4.8,6.68763412876547
"550","1",4.90000000000001,6.6771952058606
"551","1",5,6.66700869356329
"552","1",5.1,6.65723134053902
"553","1",5.2,6.64779881953882
"554","1",5.3,6.63945332972195
"555","1",5.40000000000001,6.6318204091473
"556","1",5.5,6.62429940700112
"557","1",5.6,6.61634709480902
"558","1",5.7,6.60776326458109
"559","1",5.8,6.5993140706832
"560","1",5.90000000000001,6.59150471743352
"561","1",6,6.58403957299659
"562","1",6.1,6.57644700933998
"563","1",6.2,6.5684542269211
"564","1",6.3,6.56073567453006
"565","1",6.40000000000001,6.55440315160565
"566","1",6.5,6.548616590845
"567","1",6.6,6.54233910066234
"568","1",6.7,6.5359634005767
"569","1",6.8,6.53010045960591
"570","1",6.90000000000001,6.52414402685025
"571","1",7,6.51826509383203
"572","1",7.1,6.51276415286247
"573","1",7.2,6.5073431292913
"574","1",7.3,6.50183335421538
"575","1",7.40000000000001,6.49634554360604
"576","1",7.5,6.49080871328529
"577","1",7.6,6.48519295928374
"578","1",7.7,6.47980378748042
"579","1",7.8,6.47486084248467
"580","1",7.90000000000001,6.47082949434199
"581","1",8,6.46739333028978
"582","1",8.1,6.46388994709841
"583","1",8.2,6.45967907064723
"584","1",8.3,6.45583345522816
"585","1",8.40000000000001,6.45320877494941
"586","1",8.5,6.45150362097948
"587","1",8.6,6.45019588773135
"588","1",8.7,6.44895011892998
"589","1",8.8,6.44755617255721
"590","1",8.90000000000001,6.44594581255021
"591","1",9,6.44460623885821
"592","1",9.1,6.44389841994696
"593","1",9.2,6.4432720301011
"594","1",9.3,6.44265506518149
"595","1",9.40000000000001,6.44255089654511
"596","1",9.5,6.44322991485694
"597","1",9.6,6.44478113833517
"598","1",9.7,6.44680992939926
"599","1",9.8,6.44849021947136
"600","1",9.90000000000001,6.44952536251414
"601","1",10,6.45017701354524
"602","1",10.1,6.45112340363916
"603","1",10.2,6.45386020488253
"604","1",10.3,6.45802264599996
"605","1",10.4,6.46154493976874
"606","1",10.5,6.46430256403096
"607","1",10.6,6.46678861024056
"608","1",10.7,6.46892900721788
"609","1",10.8,6.47070515307695
"610","1",10.9,6.47297371935429
"611","1",11,6.47651859961765
"612","1",11.1,6.48042993879706
"613","1",11.2,6.483329630693
"614","1",11.3,6.48576134613785
"615","1",11.4,6.48865135716105
"616","1",11.5,6.49274297360294
"617","1",11.6,6.49683535444399
"618","1",11.7,6.49989824878512
"619","1",11.8,6.50287002897087
"620","1",11.9,6.50664222482383
"621","1",12,6.5111951902499
"622","1",12.1,6.51614453181581
"623","1",12.2,6.52123850216891
"624","1",12.3,6.52673386181845
"625","1",12.4,6.53222755992218
"626","1",12.5,6.53742089468992
"627","1",12.6,6.54275831166055
"628","1",12.7,6.54823239271572
"629","1",12.8,6.5535948126035
"630","1",12.9,6.55911786312539
"631","1",13,6.56508313240564
"632","1",13.1,6.5711975447985
"633","1",13.2,6.57682184707707
"634","1",13.3,6.58218570431976
"635","1",13.4,6.58733304493277
"636","1",13.5,6.59228706660936
"637","1",13.6,6.59759737242905
"638","1",13.7,6.60328913759475
"639","1",13.8,6.60983425315302
"640","1",13.9,6.61650111362572
"641","1",14,6.62300597692821
"642","1",14.1,6.63046454481786
"643","1",14.2,6.63882315779589
"644","1",14.3,6.6468160323689
"645","1",14.4,6.65369496361203
"646","1",14.5,6.66060852864961
"647","1",14.6,6.66896943896885
"648","1",14.7,6.67873802019722
"649","1",14.8,6.68942781272959
"650","1",14.9,6.69965261464349
"651","1",15,6.70849455947653
"652","1",15.1,6.71742848661582
"653","1",15.2,6.72691906112304
"654","1",15.3,6.73728119427918
"655","1",15.4,6.74767211842817
"656","1",15.5,6.75760023259239
"657","1",15.6,6.76745890495779
"658","1",15.7,6.77746492255336
"659","1",15.8,6.78875749345215
"660","1",15.9,6.80155131201906
"661","1",16,6.81453018967307
"662","1",16.1,6.82757282562505
"663","1",16.2,6.84057775011304
"664","1",16.3,6.85296796351306
"665","1",16.4,6.86579702380974
"666","1",16.5,6.87923928469213
"667","1",16.6,6.89138406152693
"668","1",16.7,6.90226921744839
"669","1",16.8,6.91321638178665
"670","1",16.9,6.92536284507899
"671","1",17,6.93873290244161
"672","1",17.1,6.95178232270005
"673","1",17.2,6.9645021622247
"674","1",17.3,6.97757387917924
"675","1",17.4,6.99150030299377
"676","1",17.5,7.00583055817926
"677","1",17.6,7.0194290648628
"678","1",17.7,7.03263902416352
"679","1",17.8,7.04615466816727
"680","1",17.9,7.06026222061799
"681","1",18,7.07485673552775
"682","1",18.1,7.09000730829683
"683","1",18.2,7.10523526871965
"684","1",18.3,7.12013376450283
"685","1",18.4,7.13473335230212
"686","1",18.5,7.14936927891786
"687","1",18.6,7.16440896651349
"688","1",18.7,7.18002195928767
"689","1",18.8,7.19603765647047
"690","1",18.9,7.2121753533211
"691","1",19,7.2280958700458
"692","1",19.1,7.24347061514788
"693","1",19.2,7.25807442658991
"694","1",19.3,7.27242778669622
"695","1",19.4,7.28713874162476
"696","1",19.5,7.30284501175557
"697","1",19.6,7.31923484671413
"698","1",19.7,7.33569200011075
"699","1",19.8,7.35223653986966
"700","1",19.9,7.36923730656599
"701","1",20,7.38696246993268
"702","1",20.1,7.40480502645878
"703","1",20.2,7.4218668548616
"704","1",20.3,7.43865668300503
"705","1",20.4,7.45586755960563
"706","1",20.5,7.47329441030914
"707","1",20.6,7.49073725458578
"708","1",20.7,7.50833258217588
"709","1",20.8,7.52592455065094
"710","1",20.9,7.54333923053322
"711","1",21,7.56040193980294
"712","1",21.1,7.57707898463257
"713","1",21.2,7.5937508139578
"714","1",21.3,7.61104804407996
"715","1",21.4,7.62893741471176
"716","1",21.5,7.64690776826506
"717","1",21.6,7.66490727105306
"718","1",21.7,7.68327197602529
"719","1",21.8,7.70205462709091
"720","1",21.9,7.72079533747837
"721","1",22,7.73925193390294
"722","1",22.1,7.7575919322707
"723","1",22.2,7.77609306890958
"724","1",22.3,7.7946466405138
"725","1",22.4,7.81280606371017
"726","1",22.5,7.83045493223585
"727","1",22.6,7.84810762582482
"728","1",22.7,7.86621127179245
"729","1",22.8,7.88498314362798
"730","1",22.9,7.90413978780465
"731","1",23,7.92347022246514
"732","1",23.1,7.94245748351098
"733","1",23.2,7.96073813200768
"734","1",23.3,7.97873007639621
"735","1",23.4,7.99680342816616
"736","1",23.5,8.01487069378211
"737","1",23.6,8.03253872248153
"738","1",23.7,8.04980138728664
"739","1",23.8,8.06730025078743
"740","1",23.9,8.08551331570444
"741","1",24,8.10413592361034
"742","1",24.1,8.12261458693209
"743","1",24.2,8.14056332231769
"744","1",24.3,8.15806318802754
"745","1",24.4,8.17550563200342
"746","1",24.5,8.19305847557581
"747","1",24.6,8.21090600603242
"748","1",24.7,8.22926179141593
"749","1",24.8,8.24839820146247
"750","1",24.9,8.26856648609681
"751","1",25,8.29001115719931
"752","2",-50,7.3956741192447
"753","2",-49.9,7.3888102818118
"754","2",-49.8,7.38697677471056
"755","2",-49.7,7.38634687234608
"756","2",-49.6,7.38218050891415
"757","2",-49.5,7.37673238349732
"758","2",-49.4,7.37228107681242
"759","2",-49.3,7.36510628297319
"760","2",-49.2,7.35666208535441
"761","2",-49.1,7.34959653145401
"762","2",-49,7.34262888952594
"763","2",-48.9,7.33564965322706
"764","2",-48.8,7.32938292223861
"765","2",-48.7,7.32486046646138
"766","2",-48.6,7.32180437968464
"767","2",-48.5,7.31445968983661
"768","2",-48.4,7.3043183898015
"769","2",-48.3,7.29528993961276
"770","2",-48.2,7.28890834173091
"771","2",-48.1,7.28546327512771
"772","2",-48,7.28232267734649
"773","2",-47.9,7.27877591230735
"774","2",-47.8,7.27464850486188
"775","2",-47.7,7.27049373451443
"776","2",-47.6,7.26664544490701
"777","2",-47.5,7.26174244101918
"778","2",-47.4,7.25682055975631
"779","2",-47.3,7.25295921368751
"780","2",-47.2,7.24945310708888
"781","2",-47.1,7.24564044103515
"782","2",-47,7.24356337393808
"783","2",-46.9,7.24346502322905
"784","2",-46.8,7.23829001371333
"785","2",-46.7,7.22975205094969
"786","2",-46.6,7.22370542570122
"787","2",-46.5,7.22154137925332
"788","2",-46.4,7.21980478617109
